valid_time,sshf,u10,v10,latitude,longitude,classification_hf,wind_dir,dir_bin
2023-05-03 22:00:00,-13520.0,-2.6953125,-2.5429688,54.75,6.5,unstable,46.665850089984616,3
2023-05-03 23:00:00,-15160.0,-3.3222656,-2.3847656,54.75,6.5,unstable,54.32872144564908,3
2023-05-04 00:00:00,-17920.0,-3.84375,-2.1660156,54.75,6.5,unstable,60.59803384413813,3
2023-05-04 01:00:00,-20000.0,-4.015625,-1.8769531,54.75,6.5,unstable,64.94802808160651,3
2023-05-04 02:00:00,-20016.0,-3.8535156,-1.4404297,54.75,6.5,unstable,69.50444511340437,3
2023-05-04 03:00:00,-20064.0,-3.7539062,-1.421875,54.75,6.5,unstable,69.25470947482712,3
2023-05-04 04:00:00,-21408.0,-4.0585938,-1.7949219,54.75,6.5,unstable,66.142485713445,3
2023-05-04 05:00:00,-25632.0,-4.4960938,-1.6025391,54.75,6.5,unstable,70.38244834857538,3
2023-05-04 06:00:00,-28144.0,-5.0,-1.2070312,54.75,6.5,unstable,76.42810761744936,4
2023-05-04 07:00:00,-32480.0,-5.5507812,-0.8857422,54.75,6.5,unstable,80.93370620051894,4
2023-05-04 08:00:00,-31744.0,-5.6992188,-0.58984375,54.75,6.5,unstable,84.09117931093743,4
2023-05-04 09:00:00,-29040.0,-5.671875,-0.52490234,54.75,6.5,unstable,84.71263582147328,4
2023-05-04 10:00:00,-25872.0,-6.3359375,-0.47460938,54.75,6.5,unstable,85.71611564776208,4
2023-05-04 11:00:00,-24288.0,-6.7539062,-1.0058594,54.75,6.5,unstable,81.52919998083418,4
2023-05-04 12:00:00,-23360.0,-7.1210938,-1.7324219,54.75,6.5,unstable,76.32668780898307,4
2023-05-04 13:00:00,-17856.0,-7.3789062,-2.0761719,54.75,6.5,unstable,74.28521347301064,3
2023-05-04 14:00:00,-7776.0,-7.6210938,-2.4277344,54.75,6.5,unstable,72.33048320797369,3
2023-05-04 15:00:00,4096.0,-7.8125,-2.6464844,54.75,6.5,stable,71.28618944303788,3
2023-05-04 16:00:00,18176.0,-8.171875,-2.5214844,54.75,6.5,stable,72.85205458575705,3
2023-05-04 17:00:00,35136.0,-8.625,-2.3222656,54.75,6.5,stable,74.93058140830463,3
2023-05-04 18:00:00,57184.0,-9.40625,-1.8017578,54.75,6.5,stable,79.1563983131736,4
2023-05-04 19:00:00,83904.0,-10.3046875,-0.99121094,54.75,6.5,stable,84.50560616394189,4
2023-05-04 20:00:00,89792.0,-10.484375,0.08770752,54.75,6.5,stable,90.47929929115628,4
2023-05-04 21:00:00,75008.0,-10.234375,0.62646484,54.75,6.5,stable,93.50280909687173,4
2023-05-04 22:00:00,59200.0,-10.7421875,0.6088867,54.75,6.5,stable,93.24415752151981,4
2023-05-04 23:00:00,52960.0,-10.9453125,0.8198242,54.75,6.5,stable,94.28356139668799,4
2023-05-05 00:00:00,53344.0,-11.1015625,1.2363281,54.75,6.5,stable,96.354573922004,4
2023-05-05 01:00:00,53216.0,-11.3203125,1.7548828,54.75,6.5,stable,98.81189133762598,4
2023-05-05 02:00:00,53760.0,-11.484375,2.2851562,54.75,6.5,stable,101.25370479430498,4
2023-05-05 03:00:00,52960.0,-11.765625,2.4199219,54.75,6.5,stable,101.62236223424824,4
2023-05-05 04:00:00,44704.0,-11.6328125,2.6035156,54.75,6.5,stable,102.61535704194145,4
2023-05-05 05:00:00,34464.0,-11.890625,3.1582031,54.75,6.5,stable,104.87458300836589,4
2023-05-05 06:00:00,29648.0,-12.09375,3.5546875,54.75,6.5,stable,106.37952043635212,5
2023-05-05 07:00:00,18528.0,-11.3125,4.5429688,54.75,6.5,stable,111.87982230147675,5
2023-05-05 08:00:00,26128.0,-10.7734375,5.0585938,54.75,6.5,stable,115.15208126630583,5
2023-05-05 09:00:00,32208.0,-10.375,5.0507812,54.75,6.5,stable,115.95785119343887,5
2023-05-05 10:00:00,40704.0,-10.4921875,4.4609375,54.75,6.5,stable,113.03362201644512,5
2023-05-05 11:00:00,47232.0,-9.796875,4.625,54.75,6.5,stable,115.27149533590571,5
2023-05-05 12:00:00,57312.0,-9.5078125,4.6601562,54.75,6.5,stable,116.1113073401821,5
2023-05-05 13:00:00,67136.0,-10.140625,4.3828125,54.75,6.5,stable,113.3741643650482,5
2023-05-05 14:00:00,74944.0,-10.65625,3.9238281,54.75,6.5,stable,110.21463896099334,5
2023-05-05 15:00:00,75648.0,-10.703125,3.5917969,54.75,6.5,stable,108.55092579897658,5
2023-05-05 16:00:00,73088.0,-10.8203125,3.3691406,54.75,6.5,stable,107.29511765358033,5
2023-05-05 17:00:00,63584.0,-10.859375,3.4589844,54.75,6.5,stable,107.6679871384517,5
2023-05-05 18:00:00,45344.0,-10.9453125,3.40625,54.75,6.5,stable,107.28646987792976,5
2023-05-05 19:00:00,37792.0,-10.6953125,3.4960938,54.75,6.5,stable,108.10158184052749,5
2023-05-05 20:00:00,13432.0,-9.859375,3.2773438,54.75,6.5,stable,108.38726505604207,5
2023-05-05 21:00:00,-1178.0,-9.3046875,2.9824219,54.75,6.5,unstable,107.77215991410178,5
2023-05-05 22:00:00,-10704.0,-10.4453125,3.3984375,54.75,6.5,unstable,108.02257066608566,5
2023-05-05 23:00:00,-18896.0,-9.375,3.75,54.75,6.5,unstable,111.80140948635182,5
2023-05-06 00:00:00,-22432.0,-8.3125,3.78125,54.75,6.5,unstable,114.46018128225207,5
2023-05-06 01:00:00,-24368.0,-7.5234375,3.5878906,54.75,6.5,unstable,115.49624630984552,5
2023-05-06 02:00:00,-23152.0,-7.2890625,3.0976562,54.75,6.5,unstable,113.02419128685297,5
2023-05-06 03:00:00,-21888.0,-7.421875,2.8417969,54.75,6.5,unstable,110.95158022581724,5
2023-05-06 04:00:00,-21600.0,-7.4921875,2.6972656,54.75,6.5,unstable,109.7994050905506,5
2023-05-06 05:00:00,-20560.0,-7.0625,2.6582031,54.75,6.5,unstable,110.62547129557159,5
2023-05-06 06:00:00,-17104.0,-6.8359375,2.1757812,54.75,6.5,unstable,107.6555292290899,5
2023-05-06 07:00:00,-2848.0,-6.9765625,1.9804688,54.75,6.5,unstable,105.84789689821376,5
2023-05-06 08:00:00,-2374.0,-7.1054688,2.1191406,54.75,6.5,unstable,106.60672654972859,5
2023-05-06 09:00:00,-2324.0,-7.109375,2.3554688,54.75,6.5,unstable,108.33099852081996,5
2023-05-06 10:00:00,-2490.0,-7.3125,2.2734375,54.75,6.5,unstable,107.27033540673258,5
2023-05-06 11:00:00,11.0,-7.2617188,2.0820312,54.75,6.5,stable,105.99830010705485,5
2023-05-06 12:00:00,5068.0,-7.8476562,1.2246094,54.75,6.5,stable,98.8693490894447,4
2023-05-06 13:00:00,8976.0,-8.0546875,1.5029297,54.75,6.5,stable,100.56931680533897,4
2023-05-06 14:00:00,13672.0,-7.734375,1.8457031,54.75,6.5,stable,103.42183489266603,4
2023-05-06 15:00:00,20688.0,-7.5234375,1.9433594,54.75,6.5,stable,104.48333935577983,4
2023-05-06 16:00:00,26704.0,-7.75,1.828125,54.75,6.5,stable,103.27270855197666,4
2023-05-06 17:00:00,32736.0,-8.125,1.96875,54.75,6.5,stable,103.62068753060029,4
2023-05-06 18:00:00,38144.0,-8.3203125,2.4082031,54.75,6.5,stable,106.14237915495852,5
2023-05-06 19:00:00,35712.0,-8.2734375,2.8691406,54.75,6.5,stable,109.12600482968166,5
2023-05-06 20:00:00,38848.0,-8.4453125,3.0976562,54.75,6.5,stable,110.14253237017218,5
2023-05-06 21:00:00,40192.0,-8.859375,3.3828125,54.75,6.5,stable,110.89856725330633,5
2023-05-06 22:00:00,36800.0,-8.921875,3.1523438,54.75,6.5,stable,109.45971536687428,5
2023-05-06 23:00:00,29776.0,-8.484375,2.984375,54.75,6.5,stable,109.37929922650164,5
2023-05-07 00:00:00,23760.0,-8.515625,2.8808594,54.75,6.5,stable,108.69081987118045,5
2023-05-07 01:00:00,20016.0,-8.1171875,2.7109375,54.75,6.5,stable,108.46802952335302,5
2023-05-07 02:00:00,17216.0,-8.4765625,2.9335938,54.75,6.5,stable,109.08986478180071,5
2023-05-07 03:00:00,14800.0,-9.0625,3.59375,54.75,6.5,stable,111.63088683651793,5
2023-05-07 04:00:00,10560.0,-8.5078125,3.9023438,54.75,6.5,stable,114.63986774695098,5
2023-05-07 05:00:00,5008.0,-8.7109375,3.9667969,54.75,6.5,stable,114.48362605710899,5
2023-05-07 06:00:00,-404.0,-8.59375,4.2421875,54.75,6.5,unstable,116.27262173920428,5
2023-05-07 07:00:00,7704.0,-8.484375,4.34375,54.75,6.5,stable,117.11110878850292,5
2023-05-07 08:00:00,4608.0,-8.4609375,4.4335938,54.75,6.5,stable,117.65487080130794,5
2023-05-07 09:00:00,4828.0,-8.4453125,5.1015625,54.75,6.5,stable,121.13492755315126,5
2023-05-07 10:00:00,10568.0,-8.6796875,4.9375,54.75,6.5,stable,119.63368147632295,5
2023-05-07 11:00:00,18640.0,-8.09375,4.828125,54.75,6.5,stable,120.81713700121713,5
2023-05-07 12:00:00,29216.0,-7.5195312,4.4492188,54.75,6.5,stable,120.61230744330543,5
2023-05-07 13:00:00,39872.0,-7.3945312,3.9394531,54.75,6.5,stable,118.04655983339154,5
2023-05-07 14:00:00,45920.0,-6.796875,4.1484375,54.75,6.5,stable,121.39758806575854,5
2023-05-07 15:00:00,53920.0,-5.84375,4.3789062,54.75,6.5,stable,126.84537790276639,5
2023-05-07 16:00:00,52992.0,-5.2382812,4.2148438,54.75,6.5,stable,128.82097067883512,5
2023-05-07 17:00:00,46560.0,-5.265625,3.3515625,54.75,6.5,stable,122.47669250965785,5
2023-05-07 18:00:00,55136.0,-5.5976562,3.0039062,54.75,6.5,stable,118.21962717935759,5
2023-05-07 19:00:00,60800.0,-5.9101562,3.828125,54.75,6.5,stable,122.9319281166633,5
2023-05-07 20:00:00,69824.0,-6.0546875,3.921875,54.75,6.5,stable,122.93282285430254,5
2023-05-07 21:00:00,76736.0,-6.2148438,4.375,54.75,6.5,stable,125.14400421918597,5
2023-05-07 22:00:00,88832.0,-6.5351562,4.9335938,54.75,6.5,stable,127.05029642572913,5
2023-05-07 23:00:00,98944.0,-5.9335938,5.7773438,54.75,6.5,stable,134.2355920006678,5
2023-05-08 00:00:00,99136.0,-5.6132812,6.1914062,54.75,6.5,stable,137.8037742157943,6
2023-05-08 01:00:00,87680.0,-5.5117188,6.1914062,54.75,6.5,stable,138.3238577565998,6
2023-05-08 02:00:00,73856.0,-5.2460938,6.2148438,54.75,6.5,stable,139.83151229447077,6
2023-05-08 03:00:00,64608.0,-5.3046875,6.3359375,54.75,6.5,stable,140.06265092792415,6
2023-05-08 04:00:00,57856.0,-5.8359375,6.4921875,54.75,6.5,stable,138.04708950338573,6
2023-05-08 05:00:00,50816.0,-6.03125,6.40625,54.75,6.5,stable,136.72698775048764,6
2023-05-08 06:00:00,45088.0,-5.7460938,6.203125,54.75,6.5,stable,137.19036921254434,6
2023-05-08 07:00:00,30928.0,-6.0625,6.3203125,54.75,6.5,stable,136.19273665140034,6
2023-05-08 08:00:00,23968.0,-6.1523438,6.5195312,54.75,6.5,stable,136.65977040255817,6
2023-05-08 09:00:00,18240.0,-5.890625,6.4101562,54.75,6.5,stable,137.41848575457863,6
2023-05-08 10:00:00,16736.0,-5.75,5.6445312,54.75,6.5,stable,134.46968028459543,5
2023-05-08 11:00:00,20416.0,-5.515625,5.3398438,54.75,6.5,stable,134.07229794305238,5
2023-05-08 12:00:00,28368.0,-5.6992188,5.2265625,54.75,6.5,stable,132.5228923824484,5
2023-05-08 13:00:00,36128.0,-5.0351562,5.6757812,54.75,6.5,stable,138.42280352758257,6
2023-05-08 14:00:00,42144.0,-3.9238281,5.7851562,54.75,6.5,stable,145.8526060060939,6
2023-05-08 15:00:00,47040.0,-3.6699219,5.3671875,54.75,6.5,stable,145.63685003276788,6
2023-05-08 16:00:00,51744.0,-3.5488281,4.9179688,54.75,6.5,stable,144.18561652139496,6
2023-05-08 17:00:00,52800.0,-3.4746094,4.78125,54.75,6.5,stable,143.9935068040428,6
2023-05-08 18:00:00,50784.0,-2.6230469,4.8476562,54.75,6.5,stable,151.58236146507238,6
2023-05-08 19:00:00,43648.0,-1.0683594,4.9179688,54.75,6.5,stable,167.74372851406153,7
2023-05-08 20:00:00,31904.0,0.20825195,4.3515625,54.75,6.5,stable,182.73990346020722,7
2023-05-08 21:00:00,21952.0,0.98291016,3.8417969,54.75,6.5,stable,194.35108044217043,7
2023-05-08 22:00:00,17936.0,0.71191406,4.3828125,54.75,6.5,stable,189.22615477288466,7
2023-05-08 23:00:00,16784.0,1.1767578,4.3671875,54.75,6.5,stable,195.08043352886835,8
2023-05-09 00:00:00,13400.0,0.58984375,4.0898438,54.75,6.5,stable,188.20670084527023,7
2023-05-09 01:00:00,12272.0,-0.3203125,4.2460938,54.75,6.5,stable,175.6859503273734,7
2023-05-09 02:00:00,15600.0,-1.1679688,4.9101562,54.75,6.5,stable,166.6198267696343,7
2023-05-09 03:00:00,20304.0,-1.2607422,5.6132812,54.75,6.5,stable,167.34143971588225,7
2023-05-09 04:00:00,27008.0,-1.0351562,6.0898438,54.75,6.5,stable,170.3530268022494,7
2023-05-09 05:00:00,34496.0,-0.3630371,6.1171875,54.75,6.5,stable,176.6036475385109,7
2023-05-09 06:00:00,41984.0,-0.6899414,6.0585938,54.75,6.5,stable,173.50325045068797,7
2023-05-09 07:00:00,37600.0,-1.2919922,6.2695312,54.75,6.5,stable,168.35579002486358,7
2023-05-09 08:00:00,40384.0,-1.7353516,6.71875,54.75,6.5,stable,165.51786846191297,7
2023-05-09 09:00:00,41600.0,-1.9150391,6.6015625,54.75,6.5,stable,163.82314987738434,6
2023-05-09 10:00:00,40320.0,-2.3378906,5.7578125,54.75,6.5,stable,157.90097904778492,6
2023-05-09 11:00:00,39520.0,-2.0527344,5.90625,54.75,6.5,stable,160.83495558270505,6
2023-05-09 12:00:00,38304.0,-1.5722656,5.5585938,54.75,6.5,stable,164.20627880868855,6
2023-05-09 13:00:00,36896.0,-1.8769531,4.8789062,54.75,6.5,stable,158.95787819800586,6
2023-05-09 14:00:00,33568.0,-2.40625,4.5078125,54.75,6.5,stable,151.90690121882233,6
2023-05-09 15:00:00,31632.0,-2.8945312,3.8496094,54.75,6.5,stable,143.06040014788965,6
2023-05-09 16:00:00,34432.0,-3.4101562,3.8007812,54.75,6.5,stable,138.10074938433684,6
2023-05-09 17:00:00,32672.0,-3.1523438,4.171875,54.75,6.5,stable,142.92464953177398,6
2023-05-09 18:00:00,29072.0,-2.3085938,4.1992188,54.75,6.5,stable,151.1994370448555,6
2023-05-09 19:00:00,25712.0,-1.6367188,3.7753906,54.75,6.5,stable,156.56215692258655,6
2023-05-09 20:00:00,20144.0,-1.75,3.7851562,54.75,6.5,stable,155.1873741763473,6
2023-05-09 21:00:00,19184.0,-1.3671875,4.0429688,54.75,6.5,stable,161.31630137967824,6
2023-05-09 22:00:00,20144.0,-2.2128906,3.1738281,54.75,6.5,stable,145.11460522326232,6
2023-05-09 23:00:00,20144.0,-2.2382812,3.7714844,54.75,6.5,stable,149.3119339734923,6
2023-05-10 00:00:00,17888.0,-1.5644531,4.1953125,54.75,6.5,stable,159.54926195410292,6
2023-05-10 01:00:00,14336.0,-0.19592285,3.9921875,54.75,6.5,stable,177.19037416598303,7
2023-05-10 02:00:00,10320.0,0.7270508,3.2773438,54.75,6.5,stable,192.50801771162898,7
2023-05-10 03:00:00,6088.0,1.3662109,2.5566406,54.75,6.5,stable,208.1190388998479,8
2023-05-10 04:00:00,3832.0,1.6611328,1.4199219,54.75,6.5,stable,229.47646533602898,9
2023-05-10 05:00:00,2856.0,1.8671875,0.7363281,54.75,6.5,stable,248.47813107133322,9
2023-05-10 06:00:00,2208.0,2.5664062,0.28930664,54.75,6.5,stable,263.56829574906203,10
2023-05-10 07:00:00,1596.0,3.1191406,-0.3984375,54.75,6.5,stable,277.27951158557033,10
2023-05-10 08:00:00,144.0,3.6484375,-1.1992188,54.75,6.5,stable,288.19537385041394,11
2023-05-10 09:00:00,-2092.0,4.4414062,-1.8945312,54.75,6.5,unstable,293.1012105969803,11
2023-05-10 10:00:00,-5168.0,5.2382812,-3.4609375,54.75,6.5,unstable,303.45277858916404,11
2023-05-10 11:00:00,-8176.0,5.2617188,-3.515625,54.75,6.5,unstable,303.74892270268464,11
2023-05-10 12:00:00,-9120.0,5.1992188,-3.1796875,54.75,6.5,unstable,301.448715027804,11
2023-05-10 13:00:00,-9320.0,5.1601562,-2.8242188,54.75,6.5,unstable,298.69244585833394,11
2023-05-10 14:00:00,-9760.0,5.359375,-2.2539062,54.75,6.5,unstable,292.8093790173804,11
2023-05-10 15:00:00,-9936.0,5.25,-1.8056641,54.75,6.5,unstable,288.97993905450875,11
2023-05-10 16:00:00,-13008.0,5.1640625,-1.8164062,54.75,6.5,unstable,289.37880153455126,11
2023-05-10 17:00:00,-18416.0,5.1757812,-1.9599609,54.75,6.5,unstable,290.74063665668126,11
2023-05-10 18:00:00,-21264.0,4.8320312,-2.0234375,54.75,6.5,unstable,292.72174466442993,11
2023-05-10 19:00:00,-36384.0,4.1484375,-1.8974609,54.75,6.5,unstable,294.5789635573385,11
2023-05-10 20:00:00,-33312.0,3.3496094,-1.7480469,54.75,6.5,unstable,297.5585201940597,11
2023-05-10 21:00:00,-29792.0,2.6835938,-1.5234375,54.75,6.5,unstable,299.58295254762317,11
2023-05-10 22:00:00,-26320.0,1.3242188,-0.76904297,54.75,6.5,unstable,300.14597149556647,11
2023-05-10 23:00:00,-22288.0,0.57958984,-0.3684082,54.75,6.5,unstable,302.4415109748236,11
2023-05-11 00:00:00,-19232.0,0.2993164,0.19812012,54.75,6.5,unstable,236.4990793511256,9
2023-05-11 01:00:00,-20928.0,0.5136719,0.5288086,54.75,6.5,unstable,224.16813016117482,8
2023-05-11 02:00:00,-22080.0,0.6435547,0.4555664,54.75,6.5,unstable,234.70567712149435,9
2023-05-11 03:00:00,-22128.0,0.41455078,-0.07885742,54.75,6.5,unstable,280.7703419792109,10
2023-05-11 04:00:00,-21920.0,-0.57666016,-0.6503906,54.75,6.5,unstable,41.561372988884784,2
2023-05-11 05:00:00,-23120.0,-1.3037109,-0.6958008,54.75,6.5,unstable,61.91080742979625,3
2023-05-11 06:00:00,-23936.0,-1.5332031,-0.93603516,54.75,6.5,unstable,58.5955354225715,3
2023-05-11 07:00:00,-27440.0,-1.8388672,-1.1025391,54.75,6.5,unstable,59.05414491354087,3
2023-05-11 08:00:00,-28176.0,-2.1503906,-1.1308594,54.75,6.5,unstable,62.26076527823659,3
2023-05-11 09:00:00,-26976.0,-2.3320312,-1.3759766,54.75,6.5,unstable,59.457970126524685,3
2023-05-11 10:00:00,-24336.0,-2.4980469,-1.5244141,54.75,6.5,unstable,58.60668855544209,3
2023-05-11 11:00:00,-21584.0,-2.4296875,-2.5566406,54.75,6.5,unstable,43.54155089848936,2
2023-05-11 12:00:00,-20608.0,-2.6542969,-3.0742188,54.75,6.5,unstable,40.807500987464266,2
2023-05-11 13:00:00,-20880.0,-3.8417969,-3.0839844,54.75,6.5,unstable,51.24440911151535,3
2023-05-11 14:00:00,-17312.0,-3.8046875,-3.609375,54.75,6.5,unstable,46.50902347123369,3
2023-05-11 15:00:00,-16120.0,-2.7851562,-4.4921875,54.75,6.5,unstable,31.798912363642188,2
2023-05-11 16:00:00,-13072.0,-2.1113281,-5.1640625,54.75,6.5,unstable,22.237209334964433,2
2023-05-11 17:00:00,-8000.0,-2.3945312,-5.4765625,54.75,6.5,unstable,23.61651291732639,2
2023-05-11 18:00:00,-2292.0,-2.7949219,-5.8320312,54.75,6.5,unstable,25.605438932992257,2
2023-05-11 19:00:00,801.0,-2.5878906,-6.21875,54.75,6.5,stable,22.59430510782198,2
2023-05-11 20:00:00,2716.0,-2.5058594,-6.5703125,54.75,6.5,stable,20.87641117742436,2
2023-05-11 21:00:00,5696.0,-2.4316406,-7.0742188,54.75,6.5,stable,18.969523301960578,2
2023-05-11 22:00:00,11816.0,-1.7578125,-7.6367188,54.75,6.5,stable,12.962506244652104,1
2023-05-11 23:00:00,20704.0,-1.7861328,-7.5429688,54.75,6.5,stable,13.321943310106377,1
2023-05-12 00:00:00,30704.0,-2.3222656,-7.4921875,54.75,6.5,stable,17.221255703114252,2
2023-05-12 01:00:00,41824.0,-2.7558594,-7.3164062,54.75,6.5,stable,20.639808770825226,2
2023-05-12 02:00:00,48640.0,-3.1425781,-6.9414062,54.75,6.5,stable,24.357656852322293,2
2023-05-12 03:00:00,49760.0,-3.5898438,-6.421875,54.75,6.5,stable,29.20529692607326,2
2023-05-12 04:00:00,46112.0,-3.8046875,-5.9453125,54.75,6.5,stable,32.617106524245486,2
2023-05-12 05:00:00,44704.0,-4.3007812,-5.4257812,54.75,6.5,stable,38.402334833631585,2
2023-05-12 06:00:00,41920.0,-4.78125,-4.7851562,54.75,6.5,stable,44.976604718970066,2
2023-05-12 07:00:00,26944.0,-5.1445312,-4.0078125,54.75,6.5,stable,52.07986574981069,3
2023-05-12 08:00:00,29344.0,-5.2539062,-3.2480469,54.75,6.5,stable,58.27499567157605,3
2023-05-12 09:00:00,31280.0,-5.359375,-2.640625,54.75,6.5,stable,63.77000804153113,3
2023-05-12 10:00:00,33056.0,-4.2070312,-2.2929688,54.75,6.5,stable,61.40817957023043,3
2023-05-12 11:00:00,34688.0,-3.9023438,-2.25,54.75,6.5,stable,60.033258447058344,3
2023-05-12 12:00:00,35648.0,-3.6523438,-2.546875,54.75,6.5,stable,55.11092633492781,3
2023-05-12 13:00:00,36288.0,-3.1816406,-3.1738281,54.75,6.5,stable,45.07043116300494,3
2023-05-12 14:00:00,38048.0,-2.8105469,-3.8398438,54.75,6.5,stable,36.20200227272517,2
2023-05-12 15:00:00,41920.0,-2.65625,-4.125,54.75,6.5,stable,32.779080668069554,2
2023-05-12 16:00:00,45472.0,-2.7089844,-4.0820312,54.75,6.5,stable,33.56969898532472,2
2023-05-12 17:00:00,47232.0,-2.6484375,-4.1171875,54.75,6.5,stable,32.751707941855216,2
2023-05-12 18:00:00,46944.0,-2.4023438,-4.2226562,54.75,6.5,stable,29.636313385824593,2
2023-05-12 19:00:00,33728.0,-2.4355469,-4.1640625,54.75,6.5,stable,30.32322931044152,2
2023-05-12 20:00:00,32032.0,-2.6425781,-3.7578125,54.75,6.5,stable,35.115747184219146,2
2023-05-12 21:00:00,28160.0,-2.6347656,-3.3496094,54.75,6.5,stable,38.18819760121107,2
2023-05-12 22:00:00,23312.0,-2.9804688,-2.6328125,54.75,6.5,stable,48.54406393406762,3
2023-05-12 23:00:00,19360.0,-2.4003906,-2.5410156,54.75,6.5,stable,43.369888128789285,2
2023-05-13 00:00:00,16960.0,-1.9023438,-2.7382812,54.75,6.5,stable,34.78855321795737,2
2023-05-13 01:00:00,16256.0,-1.6845703,-3.046875,54.75,6.5,stable,28.937530564382314,2
2023-05-13 02:00:00,16880.0,-1.8476562,-3.3691406,54.75,6.5,stable,28.74061854136565,2
2023-05-13 03:00:00,18640.0,-2.09375,-3.4042969,54.75,6.5,stable,31.592827295369204,2
2023-05-13 04:00:00,20064.0,-2.1738281,-3.4199219,54.75,6.5,stable,32.44153999005755,2
2023-05-13 05:00:00,20736.0,-2.3828125,-3.5019531,54.75,6.5,stable,34.232305995064536,2
2023-05-13 06:00:00,20480.0,-2.6269531,-3.7167969,54.75,6.5,stable,35.251858216123395,2
2023-05-13 07:00:00,19728.0,-2.8144531,-3.8203125,54.75,6.5,stable,36.37935525453153,2
2023-05-13 08:00:00,20432.0,-2.8671875,-3.8183594,54.75,6.5,stable,36.90270754529712,2
2023-05-13 09:00:00,20048.0,-2.9160156,-3.7988281,54.75,6.5,stable,37.51017779624067,2
2023-05-13 10:00:00,18800.0,-2.6367188,-4.5976562,54.75,6.5,stable,29.833923763185055,2
2023-05-13 11:00:00,17824.0,-2.4257812,-4.6445312,54.75,6.5,stable,27.5775085100575,2
2023-05-13 12:00:00,18160.0,-2.1992188,-4.8554688,54.75,6.5,stable,24.367505120950938,2
2023-05-13 13:00:00,19040.0,-1.8076172,-5.3476562,54.75,6.5,stable,18.67630524803795,2
2023-05-13 14:00:00,19168.0,-1.3310547,-6.2109375,54.75,6.5,stable,12.095987647794175,1
2023-05-13 15:00:00,17712.0,-0.90722656,-6.9023438,54.75,6.5,stable,7.487889013290072,1
2023-05-13 16:00:00,12080.0,-0.8691406,-7.109375,54.75,6.5,stable,6.969979750116892,1
2023-05-13 17:00:00,5744.0,-1.1992188,-7.0039062,54.75,6.5,stable,9.716048371067046,1
2023-05-13 18:00:00,1461.0,-1.2529297,-6.609375,54.75,6.5,stable,10.734106788770532,1
2023-05-13 19:00:00,-20640.0,-1.15625,-6.4960938,54.75,6.5,unstable,10.092472222807231,1
2023-05-13 20:00:00,-24640.0,-1.5439453,-6.1523438,54.75,6.5,unstable,14.087589290086186,1
2023-05-13 21:00:00,-29856.0,-2.3007812,-5.7265625,54.75,6.5,unstable,21.88895543009022,2
2023-05-13 22:00:00,-33056.0,-2.2578125,-5.5039062,54.75,6.5,unstable,22.30442029462003,2
2023-05-13 23:00:00,-30192.0,-2.1113281,-5.1757812,54.75,6.5,unstable,22.191752277628837,2
2023-05-14 00:00:00,-27456.0,-1.3867188,-5.2109375,54.75,6.5,unstable,14.902007821301368,1
2023-05-14 01:00:00,-25552.0,-0.85009766,-5.3320312,54.75,6.5,unstable,9.058555661916728,1
2023-05-14 02:00:00,-23696.0,-0.9716797,-5.3203125,54.75,6.5,unstable,10.35018870650211,1
2023-05-14 03:00:00,-21376.0,-0.7792969,-5.5546875,54.75,6.5,unstable,7.986207466870042,1
2023-05-14 04:00:00,-19888.0,-0.7363281,-5.9101562,54.75,6.5,unstable,7.101710993241056,1
2023-05-14 05:00:00,-18992.0,-0.9667969,-5.90625,54.75,6.5,unstable,9.29632837600974,1
2023-05-14 06:00:00,-17504.0,-1.1884766,-5.7148438,54.75,6.5,unstable,11.74795670484545,1
2023-05-14 07:00:00,-35776.0,-1.453125,-5.2617188,54.75,6.5,unstable,15.438516214486071,2
2023-05-14 08:00:00,-26288.0,-1.7626953,-4.609375,54.75,6.5,unstable,20.927616441487856,2
2023-05-14 09:00:00,-18896.0,-1.9755859,-3.765625,54.75,6.5,unstable,27.683162302493713,2
2023-05-14 10:00:00,-12880.0,-1.6376953,-3.5371094,54.75,6.5,unstable,24.84431864178265,2
2023-05-14 11:00:00,-8352.0,-1.5058594,-3.0859375,54.75,6.5,unstable,26.01120474273469,2
2023-05-14 12:00:00,-4948.0,-1.1933594,-2.9511719,54.75,6.5,unstable,22.01683092823177,2
2023-05-14 13:00:00,-2540.0,-0.84521484,-3.0976562,54.75,6.5,unstable,15.261996476000974,2
2023-05-14 14:00:00,-1084.0,-0.3383789,-3.5957031,54.75,6.5,unstable,5.376070242790519,1
2023-05-14 15:00:00,-712.0,0.64501953,-4.5,54.75,6.5,unstable,351.8429177420427,1
2023-05-14 16:00:00,-1016.0,0.7895508,-5.109375,54.75,6.5,unstable,351.21557617107715,1
2023-05-14 17:00:00,-3896.0,0.022628784,-5.0703125,54.75,6.5,unstable,359.7442908675645,1
2023-05-14 18:00:00,-5760.0,-1.0244141,-4.2070312,54.75,6.5,unstable,13.68522134971414,1
2023-05-14 19:00:00,-7900.0,-1.7675781,-3.0214844,54.75,6.5,unstable,30.32777152668774,2
2023-05-14 20:00:00,-4428.0,-1.5507812,-2.1933594,54.75,6.5,unstable,35.26163619713881,2
2023-05-14 21:00:00,-2680.0,0.023925781,-2.3710938,54.75,6.5,unstable,359.42187029927135,1
2023-05-14 22:00:00,-4700.0,1.7871094,-2.984375,54.75,6.5,unstable,329.08589760540235,12
