valid_time,sshf,u10,v10,latitude,longitude
2023-09-29 01:00:00,-51360.0,5.1757812,7.953125,54.75,6.5
2023-09-29 02:00:00,-30176.0,4.3867188,8.1484375,54.75,6.5
2023-09-29 03:00:00,-21536.0,4.4414062,8.015625,54.75,6.5
2023-09-29 04:00:00,-21776.0,4.1015625,8.2890625,54.75,6.5
2023-09-29 05:00:00,-14232.0,2.7441406,8.515625,54.75,6.5
2023-09-29 06:00:00,-14432.0,1.5419922,8.875,54.75,6.5
2023-09-29 07:00:00,2392.0,1.3251953,9.5703125,54.75,6.5
2023-09-29 08:00:00,15360.0,3.8515625,9.4140625,54.75,6.5
2023-09-29 09:00:00,23520.0,6.390625,7.828125,54.75,6.5
2023-09-29 10:00:00,13904.0,8.3046875,3.4179688,54.75,6.5
2023-09-29 11:00:00,862.0,8.0078125,-1.5107422,54.75,6.5
2023-09-29 12:00:00,-18704.0,7.8203125,-4.4023438,54.75,6.5
2023-09-29 13:00:00,-37632.0,7.9609375,-3.8613281,54.75,6.5
2023-09-29 14:00:00,-50176.0,9.09375,-2.9238281,54.75,6.5
2023-09-29 15:00:00,-59840.0,9.8203125,-2.5195312,54.75,6.5
2023-09-29 16:00:00,-70272.0,10.1796875,-2.3320312,54.75,6.5
2023-09-29 17:00:00,-74752.0,10.5078125,-1.9169922,54.75,6.5
2023-09-29 18:00:00,-71424.0,10.9140625,-1.5263672,54.75,6.5
2023-09-29 19:00:00,-62848.0,10.7890625,-1.2099609,54.75,6.5
2023-09-29 20:00:00,-50656.0,10.6484375,-0.9604492,54.75,6.5
2023-09-29 21:00:00,-42752.0,10.6640625,-0.7519531,54.75,6.5
2023-09-29 22:00:00,-40608.0,10.4765625,-0.99902344,54.75,6.5
2023-09-29 23:00:00,-41984.0,10.6484375,-1.2128906,54.75,6.5
2023-09-30 00:00:00,-45696.0,10.453125,-1.2578125,54.75,6.5
2023-09-30 01:00:00,-51328.0,10.4609375,-1.1845703,54.75,6.5
2023-09-30 02:00:00,-57728.0,10.7421875,-1.0820312,54.75,6.5
2023-09-30 03:00:00,-67008.0,10.34375,-1.5107422,54.75,6.5
2023-09-30 04:00:00,-72384.0,9.9765625,-1.5097656,54.75,6.5
2023-09-30 05:00:00,-79616.0,9.7734375,-1.3974609,54.75,6.5
2023-09-30 06:00:00,-85696.0,9.6015625,-1.0839844,54.75,6.5
2023-09-30 07:00:00,-82496.0,9.6171875,-1.0390625,54.75,6.5
2023-09-30 08:00:00,-85696.0,9.140625,-1.1152344,54.75,6.5
2023-09-30 09:00:00,-85120.0,8.7890625,-1.0605469,54.75,6.5
2023-09-30 10:00:00,-83712.0,8.578125,-1.2080078,54.75,6.5
2023-09-30 11:00:00,-83072.0,8.3046875,-0.84033203,54.75,6.5
2023-09-30 12:00:00,-83584.0,8.0859375,-0.16809082,54.75,6.5
2023-09-30 13:00:00,-82240.0,8.0703125,0.0236969,54.75,6.5
2023-09-30 14:00:00,-78528.0,7.5742188,0.42407227,54.75,6.5
2023-09-30 15:00:00,-75840.0,7.484375,0.44091797,54.75,6.5
2023-09-30 16:00:00,-74496.0,6.9179688,0.23999023,54.75,6.5
2023-09-30 17:00:00,-73024.0,6.4648438,0.29833984,54.75,6.5
2023-09-30 18:00:00,-68160.0,6.265625,0.3269043,54.75,6.5
2023-09-30 19:00:00,-49952.0,6.171875,0.82373047,54.75,6.5
2023-09-30 20:00:00,-45696.0,5.6132812,1.3896484,54.75,6.5
2023-09-30 21:00:00,-39040.0,5.28125,1.5107422,54.75,6.5
2023-09-30 22:00:00,-36736.0,5.1757812,2.6074219,54.75,6.5
2023-09-30 23:00:00,-35008.0,5.0820312,2.2832031,54.75,6.5
2023-10-01 00:00:00,-34912.0,5.1953125,2.0507812,54.75,6.5
2023-10-01 01:00:00,-32224.0,5.1796875,1.6523438,54.75,6.5
2023-10-01 02:00:00,-30608.0,5.0625,1.5439453,54.75,6.5
2023-10-01 03:00:00,-30304.0,4.4492188,1.8398438,54.75,6.5
2023-10-01 04:00:00,-29632.0,3.46875,2.3066406,54.75,6.5
2023-10-01 05:00:00,-30368.0,2.7617188,3.3027344,54.75,6.5
2023-10-01 06:00:00,-29744.0,2.1933594,4.1289062,54.75,6.5
2023-10-01 07:00:00,-25584.0,1.7597656,5.7460938,54.75,6.5
2023-10-01 08:00:00,-16736.0,3.9472656,6.21875,54.75,6.5
2023-10-01 09:00:00,-5064.0,5.3085938,6.1054688,54.75,6.5
2023-10-01 10:00:00,-10568.0,4.5585938,5.5820312,54.75,6.5
2023-10-01 11:00:00,-7496.0,6.6210938,4.7109375,54.75,6.5
2023-10-01 12:00:00,-1431.0,7.421875,3.2597656,54.75,6.5
2023-10-01 13:00:00,-3712.0,7.6523438,3.0117188,54.75,6.5
2023-10-01 14:00:00,-2033.0,8.28125,3.2832031,54.75,6.5
2023-10-01 15:00:00,2456.0,7.921875,3.3613281,54.75,6.5
2023-10-01 16:00:00,3308.0,7.328125,3.3554688,54.75,6.5
2023-10-01 17:00:00,2496.0,6.625,3.3691406,54.75,6.5
2023-10-01 18:00:00,2784.0,6.1523438,3.3789062,54.75,6.5
2023-10-01 19:00:00,3338.0,5.75,3.375,54.75,6.5
2023-10-01 20:00:00,4160.0,4.9570312,3.4160156,54.75,6.5
2023-10-01 21:00:00,5448.0,5.0898438,3.8652344,54.75,6.5
2023-10-01 22:00:00,6948.0,4.796875,4.1875,54.75,6.5
2023-10-01 23:00:00,7952.0,4.8789062,4.2851562,54.75,6.5
2023-10-02 00:00:00,10120.0,5.1953125,3.7617188,54.75,6.5
2023-10-02 01:00:00,11480.0,5.9140625,2.7207031,54.75,6.5
2023-10-02 02:00:00,9784.0,5.2890625,2.359375,54.75,6.5
2023-10-02 03:00:00,7320.0,4.6367188,2.7011719,54.75,6.5
2023-10-02 04:00:00,5472.0,4.40625,3.296875,54.75,6.5
2023-10-02 05:00:00,4476.0,4.7109375,3.1152344,54.75,6.5
2023-10-02 06:00:00,3496.0,5.0429688,2.9882812,54.75,6.5
2023-10-02 07:00:00,-4552.0,5.2304688,2.8222656,54.75,6.5
2023-10-02 08:00:00,-3682.0,5.25,2.6601562,54.75,6.5
2023-10-02 09:00:00,-3040.0,5.2617188,2.328125,54.75,6.5
2023-10-02 10:00:00,-3452.0,5.5976562,2.3164062,54.75,6.5
2023-10-02 11:00:00,-4952.0,5.6953125,1.6318359,54.75,6.5
2023-10-02 12:00:00,-6224.0,5.8046875,1.25,54.75,6.5
2023-10-02 13:00:00,-7792.0,5.46875,1.1689453,54.75,6.5
2023-10-02 14:00:00,-9472.0,4.9335938,1.2177734,54.75,6.5
2023-10-02 15:00:00,-11392.0,4.4960938,1.2138672,54.75,6.5
2023-10-02 16:00:00,-13296.0,4.1835938,1.4892578,54.75,6.5
2023-10-02 17:00:00,-15752.0,4.2109375,1.4716797,54.75,6.5
2023-10-02 18:00:00,-16624.0,3.6875,1.2685547,54.75,6.5
2023-10-02 19:00:00,-11768.0,3.7714844,0.80566406,54.75,6.5
2023-10-02 20:00:00,-11928.0,2.3554688,0.5991211,54.75,6.5
2023-10-02 21:00:00,-8560.0,-0.1394043,0.3017578,54.75,6.5
2023-10-02 22:00:00,-11632.0,0.21606445,1.4804688,54.75,6.5
2023-10-02 23:00:00,-13312.0,-1.2041016,2.5195312,54.75,6.5
2023-10-03 00:00:00,-10352.0,-1.9667969,4.3242188,54.75,6.5
2023-10-03 01:00:00,-1112.0,-2.7773438,5.8515625,54.75,6.5
2023-10-03 02:00:00,17152.0,-3.9375,5.5820312,54.75,6.5
2023-10-03 03:00:00,26128.0,-4.71875,7.6835938,54.75,6.5
2023-10-03 04:00:00,24608.0,-1.7421875,10.3359375,54.75,6.5
2023-10-03 05:00:00,20080.0,6.03125,8.2890625,54.75,6.5
2023-10-03 06:00:00,9696.0,6.3203125,-8.1328125,54.75,6.5
2023-10-03 07:00:00,-183168.0,1.4130859,-13.0703125,54.75,6.5
2023-10-03 08:00:00,-178560.0,5.4023438,-10.4453125,54.75,6.5
2023-10-03 09:00:00,-182400.0,8.0859375,-8.90625,54.75,6.5
2023-10-03 10:00:00,-209280.0,8.8046875,-8.6328125,54.75,6.5
2023-10-03 11:00:00,-184832.0,9.1328125,-6.1914062,54.75,6.5
2023-10-03 12:00:00,-139776.0,10.6484375,-3.8339844,54.75,6.5
2023-10-03 13:00:00,-145408.0,11.671875,-2.1484375,54.75,6.5
2023-10-03 14:00:00,-219008.0,12.0625,-1.6845703,54.75,6.5
2023-10-03 15:00:00,-256384.0,12.3828125,-1.2255859,54.75,6.5
2023-10-03 16:00:00,-231296.0,12.5703125,-1.0136719,54.75,6.5
2023-10-03 17:00:00,-176768.0,13.4609375,-1.0097656,54.75,6.5
2023-10-03 18:00:00,-157824.0,14.0234375,-1.1289062,54.75,6.5
2023-10-03 19:00:00,-226560.0,13.46875,-1.15625,54.75,6.5
2023-10-03 20:00:00,-230400.0,12.8515625,-0.8144531,54.75,6.5
2023-10-03 21:00:00,-212480.0,12.984375,-0.77001953,54.75,6.5
2023-10-03 22:00:00,-188288.0,13.421875,-2.0078125,54.75,6.5
2023-10-03 23:00:00,-174720.0,13.5390625,-2.3339844,54.75,6.5
2023-10-04 00:00:00,-197376.0,13.34375,-2.7929688,54.75,6.5
2023-10-04 01:00:00,-207616.0,12.5625,-2.90625,54.75,6.5
2023-10-04 02:00:00,-230144.0,11.890625,-3.3378906,54.75,6.5
2023-10-04 03:00:00,-199424.0,11.6484375,-3.5097656,54.75,6.5
2023-10-04 04:00:00,-175616.0,11.1484375,-2.8164062,54.75,6.5
2023-10-04 05:00:00,-161280.0,11.25,-1.6337891,54.75,6.5
2023-10-04 06:00:00,-157056.0,11.2265625,-0.28759766,54.75,6.5
2023-10-04 07:00:00,-140288.0,11.703125,0.80371094,54.75,6.5
2023-10-04 08:00:00,-138240.0,11.875,1.7246094,54.75,6.5
2023-10-04 09:00:00,-128704.0,11.9375,2.734375,54.75,6.5
2023-10-04 10:00:00,-120960.0,10.6015625,3.6542969,54.75,6.5
2023-10-04 11:00:00,-112832.0,11.8984375,4.5078125,54.75,6.5
2023-10-04 12:00:00,-130368.0,12.9375,3.7421875,54.75,6.5
2023-10-04 13:00:00,-147200.0,12.390625,3.6308594,54.75,6.5
2023-10-04 14:00:00,-152320.0,12.3203125,4.21875,54.75,6.5
2023-10-04 15:00:00,-147328.0,12.7578125,4.7460938,54.75,6.5
2023-10-04 16:00:00,-141440.0,13.3046875,4.3710938,54.75,6.5
2023-10-04 17:00:00,-155904.0,13.375,3.921875,54.75,6.5
2023-10-04 18:00:00,-157568.0,13.78125,3.8808594,54.75,6.5
2023-10-04 19:00:00,-138624.0,14.28125,3.9257812,54.75,6.5
2023-10-04 20:00:00,-127232.0,14.203125,3.9082031,54.75,6.5
2023-10-04 21:00:00,-122688.0,13.9921875,4.0585938,54.75,6.5
2023-10-04 22:00:00,-127616.0,14.796875,3.3398438,54.75,6.5
2023-10-04 23:00:00,-148608.0,15.0234375,1.1816406,54.75,6.5
2023-10-05 00:00:00,-161280.0,14.421875,-0.7441406,54.75,6.5
2023-10-05 01:00:00,-197504.0,13.0703125,-2.2929688,54.75,6.5
2023-10-05 02:00:00,-213376.0,11.859375,-3.5019531,54.75,6.5
2023-10-05 03:00:00,-184576.0,10.5078125,-4.7617188,54.75,6.5
2023-10-05 04:00:00,-158464.0,9.1953125,-5.7109375,54.75,6.5
2023-10-05 05:00:00,-140544.0,7.7070312,-6.1132812,54.75,6.5
2023-10-05 06:00:00,-137728.0,7.3085938,-5.6328125,54.75,6.5
2023-10-05 07:00:00,-115328.0,7.3203125,-4.8632812,54.75,6.5
2023-10-05 08:00:00,-104896.0,7.2226562,-4.3476562,54.75,6.5
2023-10-05 09:00:00,-97856.0,7.3125,-3.7207031,54.75,6.5
2023-10-05 10:00:00,-91136.0,7.3320312,-2.546875,54.75,6.5
2023-10-05 11:00:00,-90112.0,7.1796875,-2.2949219,54.75,6.5
2023-10-05 12:00:00,-84672.0,6.7578125,-1.9121094,54.75,6.5
2023-10-05 13:00:00,-74304.0,6.5625,-1.3828125,54.75,6.5
2023-10-05 14:00:00,-65152.0,6.3789062,-0.78222656,54.75,6.5
2023-10-05 15:00:00,-58784.0,5.8242188,0.22766113,54.75,6.5
2023-10-05 16:00:00,-48160.0,5.0585938,1.5527344,54.75,6.5
2023-10-05 17:00:00,-37952.0,4.546875,2.8027344,54.75,6.5
2023-10-05 18:00:00,-39200.0,4.9882812,3.8398438,54.75,6.5
2023-10-05 19:00:00,-52352.0,7.7265625,4.1835938,54.75,6.5
2023-10-05 20:00:00,-81024.0,8.46875,3.8652344,54.75,6.5
2023-10-05 21:00:00,-58496.0,8.0703125,4.6054688,54.75,6.5
2023-10-05 22:00:00,-35328.0,8.890625,6.203125,54.75,6.5
2023-10-05 23:00:00,-22560.0,9.625,6.96875,54.75,6.5
2023-10-06 00:00:00,-10648.0,9.5078125,7.40625,54.75,6.5
2023-10-06 01:00:00,-14616.0,10.171875,7.8515625,54.75,6.5
2023-10-06 02:00:00,-31168.0,10.7265625,8.0625,54.75,6.5
2023-10-06 03:00:00,-59328.0,11.4765625,7.5351562,54.75,6.5
2023-10-06 04:00:00,-66752.0,12.671875,6.265625,54.75,6.5
2023-10-06 05:00:00,-42656.0,12.4453125,5.5742188,54.75,6.5
2023-10-06 06:00:00,-29952.0,12.8828125,5.6328125,54.75,6.5
2023-10-06 07:00:00,-16784.0,12.3828125,5.578125,54.75,6.5
2023-10-06 08:00:00,-10584.0,12.4765625,5.09375,54.75,6.5
2023-10-06 09:00:00,-4088.0,11.9140625,4.8320312,54.75,6.5
2023-10-06 10:00:00,-2084.0,13.4921875,5.3710938,54.75,6.5
2023-10-06 11:00:00,-1425.0,13.515625,5.1054688,54.75,6.5
2023-10-06 12:00:00,5768.0,13.6953125,4.7695312,54.75,6.5
2023-10-06 13:00:00,4120.0,12.9453125,5.1601562,54.75,6.5
2023-10-06 14:00:00,3324.0,13.078125,4.9921875,54.75,6.5
2023-10-06 15:00:00,6948.0,13.546875,4.6640625,54.75,6.5
2023-10-06 16:00:00,17792.0,14.0546875,3.4550781,54.75,6.5
2023-10-06 17:00:00,32704.0,13.8984375,2.4804688,54.75,6.5
2023-10-06 18:00:00,35648.0,13.7578125,2.2246094,54.75,6.5
2023-10-06 19:00:00,34720.0,13.8046875,1.0712891,54.75,6.5
2023-10-06 20:00:00,23312.0,13.046875,-0.5786133,54.75,6.5
2023-10-06 21:00:00,6624.0,11.8359375,-2.09375,54.75,6.5
2023-10-06 22:00:00,-23616.0,11.2734375,-3.625,54.75,6.5
2023-10-06 23:00:00,-63616.0,10.3984375,-4.6757812,54.75,6.5
2023-10-07 00:00:00,-95424.0,8.8984375,-5.0976562,54.75,6.5
2023-10-07 01:00:00,-113472.0,7.4882812,-5.5820312,54.75,6.5
2023-10-07 02:00:00,-112576.0,6.2148438,-5.4023438,54.75,6.5
2023-10-07 03:00:00,-113856.0,4.6289062,-4.7890625,54.75,6.5
2023-10-07 04:00:00,-109120.0,3.8320312,-3.4042969,54.75,6.5
2023-10-07 05:00:00,-103360.0,2.9628906,-3.6113281,54.75,6.5
2023-10-07 06:00:00,-98496.0,1.7685547,-4.125,54.75,6.5
2023-10-07 07:00:00,-71104.0,0.41918945,-3.7988281,54.75,6.5
2023-10-07 08:00:00,-63936.0,0.24707031,-3.9414062,54.75,6.5
2023-10-07 09:00:00,-75200.0,0.81689453,-5.1054688,54.75,6.5
2023-10-07 10:00:00,-106432.0,1.5800781,-6.609375,54.75,6.5
2023-10-07 11:00:00,-124224.0,0.9501953,-6.484375,54.75,6.5
2023-10-07 12:00:00,-118272.0,0.21484375,-5.421875,54.75,6.5
2023-10-07 13:00:00,-112000.0,-0.52197266,-5.4179688,54.75,6.5
2023-10-07 14:00:00,-144128.0,-0.1850586,-6.046875,54.75,6.5
2023-10-07 15:00:00,-179328.0,-0.008117676,-6.8671875,54.75,6.5
2023-10-07 16:00:00,-183168.0,-0.8334961,-7.0664062,54.75,6.5
2023-10-07 17:00:00,-175744.0,-0.73583984,-6.6210938,54.75,6.5
2023-10-07 18:00:00,-185216.0,-0.6123047,-6.3203125,54.75,6.5
2023-10-07 19:00:00,-145664.0,-0.11279297,-7.1132812,54.75,6.5
2023-10-07 20:00:00,-154240.0,-0.17407227,-8.078125,54.75,6.5
2023-10-07 21:00:00,-164096.0,0.16845703,-8.2265625,54.75,6.5
2023-10-07 22:00:00,-178560.0,0.40795898,-8.21875,54.75,6.5
2023-10-07 23:00:00,-194560.0,0.6689453,-8.1015625,54.75,6.5
2023-10-08 00:00:00,-184576.0,1.1660156,-8.34375,54.75,6.5
2023-10-08 01:00:00,-179328.0,0.73535156,-8.1015625,54.75,6.5
2023-10-08 02:00:00,-188928.0,0.3786621,-8.1328125,54.75,6.5
2023-10-08 03:00:00,-195584.0,0.35620117,-8.0546875,54.75,6.5
2023-10-08 04:00:00,-203136.0,0.78271484,-7.3984375,54.75,6.5
2023-10-08 05:00:00,-202240.0,0.11651611,-6.7851562,54.75,6.5
2023-10-08 06:00:00,-194944.0,-1.1474609,-6.3242188,54.75,6.5
2023-10-08 07:00:00,-117760.0,-2.1445312,-5.453125,54.75,6.5
2023-10-08 08:00:00,-107072.0,-3.0664062,-4.1132812,54.75,6.5
2023-10-08 09:00:00,-91776.0,-3.8515625,-2.6113281,54.75,6.5
2023-10-08 10:00:00,-77568.0,-4.0898438,-0.00340271,54.75,6.5
2023-10-08 11:00:00,-65024.0,-3.3417969,1.8974609,54.75,6.5
2023-10-08 12:00:00,-66432.0,-1.3037109,2.2441406,54.75,6.5
2023-10-08 13:00:00,-66944.0,-0.24365234,1.5380859,54.75,6.5
2023-10-08 14:00:00,-61728.0,-0.8378906,2.1328125,54.75,6.5
2023-10-08 15:00:00,-74304.0,-1.9316406,3.3105469,54.75,6.5
2023-10-08 16:00:00,-92352.0,-1.7802734,4.4921875,54.75,6.5
2023-10-08 17:00:00,-99008.0,-1.3720703,5.5195312,54.75,6.5
2023-10-08 18:00:00,-104576.0,-1.0761719,6.2304688,54.75,6.5
2023-10-08 19:00:00,-117824.0,-0.75390625,6.4257812,54.75,6.5
2023-10-08 20:00:00,-132096.0,-0.859375,6.8554688,54.75,6.5
2023-10-08 21:00:00,-135552.0,0.18237305,6.6015625,54.75,6.5
2023-10-08 22:00:00,-126400.0,-0.48120117,7.4296875,54.75,6.5
2023-10-08 23:00:00,-122304.0,0.018859863,7.71875,54.75,6.5
2023-10-09 00:00:00,-109824.0,0.7841797,7.6171875,54.75,6.5
2023-10-09 01:00:00,-90304.0,1.6972656,7.0625,54.75,6.5
2023-10-09 02:00:00,-70848.0,2.7871094,6.4296875,54.75,6.5
2023-10-09 03:00:00,-35584.0,5.5625,3.5097656,54.75,6.5
2023-10-09 04:00:00,-24400.0,8.8828125,-0.79541016,54.75,6.5
2023-10-09 05:00:00,-44352.0,9.65625,-3.3945312,54.75,6.5
2023-10-09 06:00:00,-62304.0,8.9453125,-3.640625,54.75,6.5
2023-10-09 07:00:00,-58784.0,8.40625,-2.9726562,54.75,6.5
2023-10-09 08:00:00,-65920.0,8.2109375,-3.046875,54.75,6.5
2023-10-09 09:00:00,-71296.0,8.09375,-3.3417969,54.75,6.5
2023-10-09 10:00:00,-75136.0,7.5976562,-4.5742188,54.75,6.5
2023-10-09 11:00:00,-76160.0,7.3359375,-5.0625,54.75,6.5
2023-10-09 12:00:00,-73920.0,7.2421875,-5.2890625,54.75,6.5
2023-10-09 13:00:00,-67392.0,6.6757812,-5.59375,54.75,6.5
2023-10-09 14:00:00,-55328.0,5.3554688,-5.90625,54.75,6.5
2023-10-09 15:00:00,-46048.0,3.7207031,-5.4960938,54.75,6.5
2023-10-09 16:00:00,-43328.0,2.3671875,-4.9296875,54.75,6.5
2023-10-09 17:00:00,-42304.0,0.93115234,-4.4648438,54.75,6.5
2023-10-09 18:00:00,-44352.0,-0.13269043,-3.7128906,54.75,6.5
2023-10-09 19:00:00,-34080.0,-0.39282227,-2.7304688,54.75,6.5
2023-10-09 20:00:00,-28384.0,0.40820312,-1.9423828,54.75,6.5
2023-10-09 21:00:00,-25936.0,1.03125,-1.4970703,54.75,6.5
2023-10-09 22:00:00,-26032.0,0.7128906,-0.38671875,54.75,6.5
2023-10-09 23:00:00,-28192.0,1.6621094,0.2890625,54.75,6.5
2023-10-10 00:00:00,-32128.0,3.9882812,1.2167969,54.75,6.5
2023-10-10 01:00:00,-40448.0,5.109375,1.0283203,54.75,6.5
2023-10-10 02:00:00,-42560.0,5.40625,1.0927734,54.75,6.5
2023-10-10 03:00:00,-40352.0,5.5390625,1.6914062,54.75,6.5
2023-10-10 04:00:00,-31936.0,5.3632812,2.515625,54.75,6.5
2023-10-10 05:00:00,-23008.0,4.8789062,3.1777344,54.75,6.5
2023-10-10 06:00:00,-17024.0,4.6210938,5.0664062,54.75,6.5
2023-10-10 07:00:00,-1640.0,5.1953125,7.0742188,54.75,6.5
2023-10-10 08:00:00,2764.0,5.1835938,8.125,54.75,6.5
2023-10-10 09:00:00,4472.0,6.1132812,8.40625,54.75,6.5
2023-10-10 10:00:00,342.0,6.2929688,7.8398438,54.75,6.5
2023-10-10 11:00:00,5684.0,6.7890625,7.5429688,54.75,6.5
2023-10-10 12:00:00,13168.0,5.640625,7.9882812,54.75,6.5
2023-10-10 13:00:00,17840.0,6.46875,6.8632812,54.75,6.5
2023-10-10 14:00:00,20848.0,6.640625,6.3554688,54.75,6.5
2023-10-10 15:00:00,20272.0,6.2304688,7.2734375,54.75,6.5
2023-10-10 16:00:00,24192.0,6.6210938,8.4765625,54.75,6.5
2023-10-10 17:00:00,30992.0,7.6640625,8.796875,54.75,6.5
2023-10-10 18:00:00,33632.0,7.3828125,8.5078125,54.75,6.5
2023-10-10 19:00:00,56800.0,7.3710938,8.4765625,54.75,6.5
2023-10-10 20:00:00,54176.0,8.046875,8.171875,54.75,6.5
2023-10-10 21:00:00,57344.0,8.28125,7.2578125,54.75,6.5
2023-10-10 22:00:00,61056.0,8.765625,5.4140625,54.75,6.5
2023-10-10 23:00:00,61632.0,9.234375,4.9101562,54.75,6.5
2023-10-11 00:00:00,61536.0,10.265625,4.1289062,54.75,6.5
2023-10-11 01:00:00,39680.0,10.4296875,4.4765625,54.75,6.5
2023-10-11 02:00:00,24096.0,10.7578125,4.921875,54.75,6.5
2023-10-11 03:00:00,38304.0,11.484375,4.703125,54.75,6.5
2023-10-11 04:00:00,29056.0,11.8671875,4.4492188,54.75,6.5
2023-10-11 05:00:00,11752.0,11.765625,4.203125,54.75,6.5
2023-10-11 06:00:00,-1696.0,11.0546875,4.734375,54.75,6.5
2023-10-11 07:00:00,498.0,11.625,4.8515625,54.75,6.5
2023-10-11 08:00:00,-1574.0,11.6640625,5.2734375,54.75,6.5
2023-10-11 09:00:00,-5336.0,13.3203125,5.3945312,54.75,6.5
2023-10-11 10:00:00,-4696.0,13.875,4.171875,54.75,6.5
2023-10-11 11:00:00,-29200.0,13.4296875,0.99853516,54.75,6.5
2023-10-11 12:00:00,-78144.0,10.9609375,-1.1943359,54.75,6.5
2023-10-11 13:00:00,-112192.0,10.0859375,-1.7841797,54.75,6.5
2023-10-11 14:00:00,-137344.0,10.609375,-0.57421875,54.75,6.5
2023-10-11 15:00:00,-159616.0,11.4296875,-0.9667969,54.75,6.5
2023-10-11 16:00:00,-165120.0,11.171875,-1.7871094,54.75,6.5
2023-10-11 17:00:00,-165504.0,10.5078125,-1.5322266,54.75,6.5
2023-10-11 18:00:00,-165888.0,10.28125,-1.8964844,54.75,6.5
2023-10-11 19:00:00,-146944.0,10.6796875,-2.84375,54.75,6.5
2023-10-11 20:00:00,-167296.0,10.484375,-3.3828125,54.75,6.5
2023-10-11 21:00:00,-180224.0,10.5546875,-3.9511719,54.75,6.5
2023-10-11 22:00:00,-183424.0,9.6953125,-4.84375,54.75,6.5
2023-10-11 23:00:00,-178944.0,9.2734375,-4.8398438,54.75,6.5
2023-10-12 00:00:00,-171264.0,8.8828125,-4.3945312,54.75,6.5
2023-10-12 01:00:00,-164864.0,8.6015625,-4.25,54.75,6.5
2023-10-12 02:00:00,-151552.0,8.7421875,-4.359375,54.75,6.5
2023-10-12 03:00:00,-148608.0,9.3046875,-4.09375,54.75,6.5
2023-10-12 04:00:00,-156032.0,9.3515625,-3.9804688,54.75,6.5
2023-10-12 05:00:00,-163584.0,9.0625,-4.2304688,54.75,6.5
2023-10-12 06:00:00,-173696.0,8.59375,-3.8476562,54.75,6.5
2023-10-12 07:00:00,-131328.0,8.171875,-3.625,54.75,6.5
2023-10-12 08:00:00,-127488.0,7.6992188,-4.0078125,54.75,6.5
2023-10-12 09:00:00,-124928.0,7.0585938,-4.234375,54.75,6.5
2023-10-12 10:00:00,-117248.0,6.359375,-4.0,54.75,6.5
2023-10-12 11:00:00,-109248.0,5.4960938,-3.5664062,54.75,6.5
2023-10-12 12:00:00,-96448.0,4.8164062,-2.609375,54.75,6.5
2023-10-12 13:00:00,-83264.0,4.1796875,-1.7773438,54.75,6.5
2023-10-12 14:00:00,-71040.0,3.1894531,-1.4853516,54.75,6.5
2023-10-12 15:00:00,-58112.0,2.5253906,-0.99316406,54.75,6.5
2023-10-12 16:00:00,-48448.0,2.1191406,-0.14416504,54.75,6.5
2023-10-12 17:00:00,-42208.0,1.6054688,1.0537109,54.75,6.5
2023-10-12 18:00:00,-41408.0,1.4287109,2.5253906,54.75,6.5
2023-10-12 19:00:00,-45504.0,1.3574219,3.953125,54.75,6.5
2023-10-12 20:00:00,-50560.0,1.5449219,4.8320312,54.75,6.5
2023-10-12 21:00:00,-55424.0,1.2363281,5.8554688,54.75,6.5
2023-10-12 22:00:00,-62144.0,0.6826172,6.5898438,54.75,6.5
2023-10-12 23:00:00,-57888.0,1.1845703,6.7695312,54.75,6.5
2023-10-13 00:00:00,-54624.0,1.4375,6.9375,54.75,6.5
2023-10-13 01:00:00,-56512.0,1.1210938,6.7148438,54.75,6.5
2023-10-13 02:00:00,-51424.0,0.88671875,6.78125,54.75,6.5
2023-10-13 03:00:00,-45568.0,0.70703125,7.265625,54.75,6.5
2023-10-13 04:00:00,-40320.0,0.9067383,7.9296875,54.75,6.5
2023-10-13 05:00:00,-30816.0,0.5517578,8.3515625,54.75,6.5
2023-10-13 06:00:00,-22528.0,1.0664062,8.875,54.75,6.5
2023-10-13 07:00:00,-16544.0,3.2910156,9.03125,54.75,6.5
2023-10-13 08:00:00,-16240.0,3.4667969,11.1953125,54.75,6.5
2023-10-13 09:00:00,-10056.0,6.34375,11.8984375,54.75,6.5
2023-10-13 10:00:00,61728.0,9.0,11.3125,54.75,6.5
2023-10-13 11:00:00,71744.0,10.5078125,10.5859375,54.75,6.5
2023-10-13 12:00:00,99520.0,11.7734375,10.15625,54.75,6.5
2023-10-13 13:00:00,115712.0,12.375,10.0546875,54.75,6.5
2023-10-13 14:00:00,94272.0,14.203125,6.0507812,54.75,6.5
2023-10-13 15:00:00,39296.0,11.3828125,2.2304688,54.75,6.5
2023-10-13 16:00:00,-19760.0,9.2421875,1.3066406,54.75,6.5
2023-10-13 17:00:00,-42176.0,8.6328125,0.64208984,54.75,6.5
2023-10-13 18:00:00,-52672.0,8.7109375,-1.7236328,54.75,6.5
2023-10-13 19:00:00,-101440.0,8.5,-3.9023438,54.75,6.5
2023-10-13 20:00:00,-137216.0,9.0703125,-3.1601562,54.75,6.5
2023-10-13 21:00:00,-159104.0,9.2890625,-2.4902344,54.75,6.5
2023-10-13 22:00:00,-167552.0,10.34375,-2.65625,54.75,6.5
2023-10-13 23:00:00,-170752.0,10.921875,-3.9941406,54.75,6.5
2023-10-14 00:00:00,-188160.0,11.3359375,-4.0507812,54.75,6.5
